,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0,4.0,1.0,1.0,4.0,0.5,0.5,0.0,0.5,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.75,0.0,2.25,6.25,3.5,2.25,0.0,0.0,1.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.5,2.5,2.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.5,3.0,1.5,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,5.0,2.5,2.5,1.0,3.5,1.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,3.0,5.5,3.0,3.0,1.0,0.0,1.5,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,8.5,3.0,3.0,4.5,3.5,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.5,2.0,2.5,1.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,2.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.5,7.5,6.5,2.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2.0,4.0,0.5,3.5,6.0,8.5,5.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.0,4.0,3.75,2.5,3.0,0.0,0.0,2.25,0.0,0.0
